frame,lradius_1,lradius_2,lradius_3,rradius_1,rradius_2,rradius_3,rhumerus_1,rhumerus_2,rhumerus_3,lhumerus_1,lhumerus_2,lhumerus_3,rwrist_1,rwrist_2,rwrist_3,lwrist_1,lwrist_2,lwrist_3,lfemur_1,lfemur_2,lfemur_3,rfemur_1,rfemur_2,rfemur_3,rtibia_1,rtibia_2,rtibia_3,ltibia_1,ltibia_2,ltibia_3,rfoot_1,rfoot_2,rfoot_3,lfoot_1,lfoot_2,lfoot_3,root_1,root_2,root_3,rclavicle_1,rclavicle_2,rclavicle_3,lclavicle_1,lclavicle_2,lclavicle_3,lhand_1,lhand_2,lhand_3,rhand_1,rhand_2,rhand_3
11,45.3383,,,60.8242,,,-79.2683,-62.784,27.5899,-45.3543,9.93291,73.9982,-74.0702,,,8.04716,,,-1.0248,-7.0541,-20.2017,-0.934651,4.9705,18.1844,25.1468,,,23.9789,,,-16.4113,-16.3375,,-14.9912,7.94545,,-2.72569,18.185,6.70273,176.263,-1.15138,-177.854,-4.72114e-16,-4.69132e-14,,-4.72114e-16,-4.69132e-14,,-7.39124,52.8445,,-16.7427,1.81041,
12,45.4915,,,60.8679,,,-78.3944,-62.2141,26.6266,-45.7496,9.85444,73.9752,-74.1454,,,8.05877,,,-1.06829,-6.98016,-19.9846,-1.04197,4.9741,18.3741,25.2477,,,24.0443,,,-16.3781,-16.3882,,-15.0057,7.91715,,-2.72296,18.1834,6.70856,176.259,-1.06493,-177.686,5.71506e-16,-3.4191e-14,,5.71506e-16,-3.4191e-14,,-7.41043,52.4691,,-16.3759,2.04614,
13,45.7814,,,60.737,,,-78.7138,-62.356,26.9633,-45.8311,9.77647,74.0454,-73.2171,,,8.20808,,,-1.17766,-6.9804,-19.8767,-1.14251,4.89566,18.4483,25.3324,,,24.1337,,,-16.4126,-16.3897,,-14.9829,7.85077,,-2.72014,18.1833,6.71715,176.272,-1.10023,-177.621,-4.27387e-15,-2.14687e-14,,-4.27387e-15,-2.14687e-14,,-7.49272,52.8784,,-15.5642,2.04084,
14,45.8562,,,60.598,,,-78.9816,-62.3489,27.2997,-46.015,9.74005,74.0189,-72.2248,,,8.19633,,,-1.2771,-7.02913,-19.9499,-1.27965,4.87206,18.3584,25.4331,,,24.1834,,,-16.3801,-16.2716,,-14.9706,7.89503,,-2.71963,18.1832,6.72576,176.322,-1.06115,-177.689,1.59028e-15,-7.95139e-16,,1.59028e-15,-7.95139e-16,,-7.37518,53.3015,,-15.0083,2.12751,
15,45.8161,,,60.6383,,,-79.1062,-62.2914,27.456,-46.1525,9.81955,73.9333,-71.463,,,8.12927,,,-1.31174,-7.01502,-19.908,-1.36906,4.83066,18.3669,25.5034,,,24.2248,,,-16.3658,-16.0571,,-15.0175,7.91763,,-2.71976,18.1775,6.73339,176.337,-0.964729,-177.661,3.32964e-15,-7.15625e-15,,3.32964e-15,-7.15625e-15,,-7.34932,53.174,,-14.6558,2.03842,
16,45.9191,,,60.7269,,,-79.6073,-62.3157,28.074,-46.2847,9.78342,73.956,-70.5859,,,8.11077,,,-1.32358,-7.04719,-19.8582,-1.45814,4.85963,18.3941,25.5706,,,24.245,,,-16.3896,-16.0702,,-15.0657,7.8544,,-2.71747,18.1741,6.74228,176.342,-0.950947,-177.64,4.47266e-16,-4.69132e-14,,4.47266e-16,-4.69132e-14,,-7.25726,53.5132,,-13.77,1.48029,
17,45.9466,,,60.7163,,,-80.0456,-62.2937,28.6755,-46.2907,9.7098,74.0139,-69.7195,,,8.09963,,,-1.34104,-7.0751,-19.7758,-1.54222,5.03142,18.4969,25.6164,,,24.2682,,,-16.3831,-16.1888,,-15.0514,7.93126,,-2.7144,18.1779,6.74982,176.332,-0.831898,-177.572,-5.11871e-15,-2.38542e-15,,-5.11871e-15,-2.38542e-15,,-7.15268,53.6342,,-12.4814,1.0666,
18,45.8167,,,60.8484,,,-79.7586,-62.143,28.3746,-46.1591,9.71612,74.0481,-69.3972,,,8.14491,,,-1.43366,-7.08717,-19.8116,-1.70868,5.08465,18.4462,25.6907,,,24.2495,,,-16.4389,-16.0027,,-15.0315,8.06875,,-2.71268,18.1799,6.75614,176.415,-0.68703,-177.61,-7.33018e-15,9.54166e-15,,-7.33018e-15,9.54166e-15,,-7.20808,53.1249,,-12.0866,1.21129,
19,45.675,,,61.0774,,,-79.117,-61.8751,27.5784,-45.9633,9.75101,74.0394,-69.1146,,,8.18899,,,-1.4618,-7.0737,-19.8191,-1.83292,4.92766,18.3829,25.7727,,,24.2401,,,-16.4187,-15.8835,,-15.1555,8.02861,,-2.71208,18.1768,6.75767,176.483,-0.614446,-177.632,-1.19271e-15,-1.59028e-15,,-1.19271e-15,-1.59028e-15,,-7.11215,52.8655,,-12.1236,1.36231,
20,45.4345,,,61.2217,,,-78.4303,-61.737,26.8623,-45.7006,10.0061,74.0277,-68.5858,,,8.19399,,,-1.5203,-7.04192,-19.9128,-2.03052,4.97014,18.261,25.9029,,,24.222,,,-16.4662,-16.0474,,-15.1247,8.00448,,-2.7091,18.1752,6.76233,176.556,-0.568387,-177.738,4.00054e-15,7.95139e-16,,4.00054e-15,7.95139e-16,,-7.24833,52.8944,,-11.5884,1.55773,
21,45.476,,,61.36,,,-77.6895,-61.5664,26.1445,-45.6087,10.113,74.0945,-68.1394,,,8.28152,,,-1.66272,-6.99673,-19.9285,-2.27352,4.9906,18.1981,26.04,,,24.2076,,,-16.5057,-16.0614,,-15.0233,7.9217,,-2.70417,18.1756,6.77253,176.649,-0.575468,-177.796,-1.73937e-15,1.74931e-14,,-1.73937e-15,1.74931e-14,,-7.39976,52.8389,,-10.9838,1.81905,
22,45.8942,,,61.5444,,,-76.2416,-60.9312,24.6052,-45.8362,9.97545,74.1136,-68.1051,,,8.62791,,,-1.77748,-7.07084,-19.9692,-2.44897,4.88049,18.1224,26.1721,,,24.2105,,,-16.5561,-15.8864,,-14.9797,7.95268,,-2.70254,18.1737,6.7768,176.728,-0.614069,-177.84,-4.87022e-15,7.95139e-15,,-4.87022e-15,7.95139e-15,,-7.49439,53.1829,,-10.6825,2.076,
23,46.3445,,,61.8,,,-74.7335,-60.1344,23.0485,-46.1159,9.86479,74.1556,-67.9808,,,8.82421,,,-1.81209,-7.08925,-20.0106,-2.56933,4.73386,18.0419,26.3088,,,24.1979,,,-16.6266,-15.6716,,-14.9753,8.01163,,-2.69924,18.1738,6.78045,176.751,-0.567891,-177.888,-1.05853e-14,2.70347e-14,,-1.05853e-14,2.70347e-14,,-7.51546,53.7358,,-10.4465,2.06157,
24,46.7,,,62.0907,,,-74.1851,-59.8136,22.5021,-46.1505,9.81075,74.2363,-67.1706,,,8.95984,,,-1.85825,-6.99345,-19.9374,-2.71401,4.7915,18.0843,26.4424,,,24.1638,,,-16.7192,-15.6748,,-14.9838,7.89065,,-2.69292,18.1747,6.79016,176.783,-0.538228,-177.877,-7.30534e-15,2.46493e-14,,-7.30534e-15,2.46493e-14,,-7.80948,53.8457,,-10.0471,1.99733,
25,46.8188,,,62.4422,,,-73.6163,-59.5647,21.9206,-46.1657,9.84668,74.2076,-66.3088,,,8.85388,,,-1.86179,-7.00877,-20.2283,-2.79477,4.72992,17.7692,26.5692,,,24.1107,,,-16.8318,-15.6702,,-14.9611,7.78581,,-2.68911,18.173,6.79356,176.804,-0.609217,-178.164,1.59028e-15,3.26007e-14,,1.59028e-15,3.26007e-14,,-7.93847,53.6735,,-9.42486,2.1153,
26,46.6151,,,62.9113,,,-72.3572,-58.9233,20.6196,-46.2497,9.99409,74.0941,-65.728,,,8.7736,,,-1.89124,-6.95424,-20.3838,-2.91422,4.80959,17.606,26.676,,,24.0553,,,-16.8671,-15.6899,,-14.8711,7.83184,,-2.68564,18.1734,6.79754,176.838,-0.536869,-178.324,1.2921e-15,-1.98785e-14,,1.2921e-15,-1.98785e-14,,-7.91014,53.8195,,-8.98202,2.35686,
27,46.5416,,,63.4726,,,-70.7324,-58.1806,18.9749,-46.3167,10.0974,74.0894,-64.9855,,,8.8508,,,-1.91369,-6.844,-20.3461,-3.04318,4.9029,17.6421,26.7625,,,24.0081,,,-16.8219,-15.7316,,-14.7652,7.9292,,-2.68117,18.1765,6.80588,176.828,-0.393426,-178.312,6.70898e-15,5.56597e-15,,6.70898e-15,5.56597e-15,,-7.73721,53.9251,,-8.92664,2.50133,
28,46.8454,,,64.1943,,,-69.4053,-57.5069,17.6776,-46.6582,10.07,74.1441,-64.0714,,,9.11459,,,-1.90793,-6.90015,-20.3496,-3.12166,4.91565,17.6429,26.8255,,,24.0042,,,-16.9121,-15.6399,,-14.6993,8.06045,,-2.67784,18.1763,6.80833,176.827,-0.266657,-178.31,-7.85199e-15,-1.11319e-14,,-7.85199e-15,-1.11319e-14,,-7.89284,53.9108,,-8.43129,2.44027,
29,46.9278,,,65.0246,,,-68.4487,-56.9321,16.7191,-46.8069,9.98174,74.1657,-63.2009,,,9.27929,,,-1.92413,-6.97336,-20.3205,-3.23563,4.90081,17.6565,26.9055,,,24.0091,,,-16.9456,-15.4612,,-14.6825,8.15261,,-2.67578,18.1746,6.81081,176.864,-0.119016,-178.278,1.21756e-14,-5.1684e-14,,1.21756e-14,-5.1684e-14,,-8.11842,53.8777,,-7.59059,2.55505,
30,46.7763,,,65.9443,,,-67.4979,-56.5696,15.6887,-46.6326,10.0332,74.1573,-62.1353,,,9.33816,,,-1.97149,-6.9017,-20.3778,-3.41719,4.95807,17.5795,27.0184,,,24.001,,,-16.942,-15.3216,,-14.5982,8.28629,,-2.67427,18.1733,6.81532,176.924,0.0921723,-178.33,-1.08835e-14,-2.38542e-14,,-1.08835e-14,-2.38542e-14,,-8.17979,53.546,,-6.67815,2.54551,
31,46.7933,,,67.0035,,,-66.1193,-55.9829,14.0933,-46.6157,10.1157,74.1479,-60.8715,,,9.43324,,,-1.94915,-6.87186,-20.4931,-3.55319,4.92029,17.451,27.15,,,23.9835,,,-16.8748,-15.1998,,-14.6343,8.40342,,-2.67266,18.1696,6.81776,176.946,0.264287,-178.423,7.7526e-15,-7.95139e-16,,7.7526e-15,-7.95139e-16,,-8.22717,52.9977,,-6.01226,2.45195,
32,46.782,,,68.2566,,,-64.4141,-54.9809,11.9985,-46.5991,10.1673,74.0848,-59.8697,,,9.55116,,,-1.9521,-6.93503,-20.5309,-3.7382,4.90111,17.4082,27.3162,,,23.9188,,,-16.8471,-15.1077,,-14.5548,8.56583,,-2.66833,18.1688,6.82303,176.977,0.385378,-178.455,9.54166e-15,-7.39479e-14,,9.54166e-15,-7.39479e-14,,-8.24829,52.9668,,-6.07202,2.83311,
33,46.8247,,,69.6681,,,-62.9919,-54.1978,10.2097,-46.4427,10.1702,74.0663,-58.8834,,,9.70608,,,-2.02507,-7.02651,-20.6467,-3.95286,4.86685,17.2726,27.4778,,,23.8249,,,-16.8698,-15.0089,,-14.39,8.71325,,-2.66371,18.1717,6.82887,177.054,0.463967,-178.568,-8.44835e-15,3.65764e-14,,-8.44835e-15,3.65764e-14,,-8.17635,53.6648,,-5.80551,2.69662,
34,47.0667,,,71.0703,,,-61.6612,-53.7752,8.60191,-46.3498,10.2654,74.0492,-57.5481,,,9.88972,,,-2.04584,-7.02729,-20.8505,-4.14655,4.96683,17.0604,27.6329,,,23.6872,,,-17.0092,-14.9012,,-14.2786,8.84749,,-2.6583,18.1697,6.83239,177.132,0.590133,-178.765,1.88845e-15,1.82882e-14,,1.88845e-15,1.82882e-14,,-8.15115,54.3826,,-5.14583,2.5759,
35,47.2371,,,72.4274,,,-60.5163,-53.4147,7.18388,-46.3991,10.2573,74.0165,-55.8525,,,10.1258,,,-1.96411,-6.93137,-20.949,-4.3261,5.1935,16.9801,27.771,,,23.5196,,,-16.9496,-14.9456,,-14.17,8.99266,,-2.65077,18.1678,6.83845,177.155,0.837511,-178.871,-4.37326e-15,-9.54166e-15,,-4.37326e-15,-9.54166e-15,,-8.05557,54.4091,,-4.86902,2.88772,
36,47.5362,,,73.9368,,,-59.3318,-52.5516,5.68079,-46.876,10.0593,73.9694,-54.3285,,,10.17,,,-1.78352,-6.87989,-21.1806,-4.44848,5.31419,16.7576,27.8926,,,23.341,,,-16.8846,-14.8189,,-14.0941,9.17611,,-2.64598,18.1698,6.84177,177.118,1.11654,-179.072,6.95746e-16,2.14687e-14,,6.95746e-16,2.14687e-14,,-7.97358,53.8656,,-4.50286,2.93011,
37,47.6274,,,75.7116,,,-57.7885,-51.638,3.69274,-46.8499,9.96803,74.079,-53.1941,,,10.0941,,,-1.5902,-6.86827,-21.3241,-4.50085,5.31958,16.6221,27.9984,,,23.1686,,,-16.8241,-14.5996,,-14.0812,9.36656,,-2.64609,18.1706,6.841,177.075,1.37688,-179.171,-3.67752e-15,2.38542e-14,,-3.67752e-15,2.38542e-14,,-8.24634,53.28,,-4.04692,2.84332,
38,47.4807,,,77.4987,,,-56.2111,-50.7394,1.72076,-46.6797,9.89367,74.1664,-51.8259,,,10.1683,,,-1.53225,-6.98058,-21.3314,-4.58963,5.34225,16.6279,28.0743,,,23.0753,,,-16.8719,-14.4086,,-14.1715,9.56109,,-2.64817,18.1707,6.84148,177.115,1.56542,-179.146,7.55382e-15,1.19271e-14,,7.55382e-15,1.19271e-14,,-8.52536,53.3353,,-3.47273,2.36114,
39,47.5515,,,79.2883,,,-54.6473,-50.0158,-0.214738,-46.598,9.84618,74.2504,-50.4064,,,10.5331,,,-1.67006,-7.11191,-21.5046,-4.80435,5.39942,16.4498,28.1459,,,23.0632,,,-16.8978,-14.3283,,-14.2092,9.76012,,-2.64598,18.1715,6.8518,177.231,1.68921,-179.3,-2.33572e-14,9.38264e-14,,-2.33572e-14,9.38264e-14,,-8.63943,53.7363,,-3.25216,1.95463,
40,47.7434,,,80.9627,,,-53.2064,-48.8378,-2.16158,-46.7588,9.70095,74.2575,-49.1119,,,10.7584,,,-1.93012,-7.16319,-21.4482,-5.126,5.45702,16.4781,28.1893,,,23.1292,,,-16.7827,-14.1117,,-14.1606,10.0119,,-2.64348,18.1726,6.87048,177.394,1.97189,-179.257,-6.26172e-15,2.62396e-14,,-6.26172e-15,2.62396e-14,,-8.84778,53.8639,,-3.20986,2.59401,
41,47.8201,,,82.6951,,,-51.6649,-47.4017,-4.24557,-46.8636,9.53262,74.2532,-47.6235,,,10.6932,,,-2.12606,-7.09916,-21.5048,-5.4148,5.67052,16.4098,28.1957,,,23.2676,,,-16.6092,-13.8311,,-14.212,10.3568,,-2.64199,18.1739,6.88291,177.511,2.43539,-179.299,-2.18663e-15,-3.57812e-14,,-2.18663e-15,-3.57812e-14,,-8.85435,54.3446,,-3.16507,3.08694,
42,47.7597,,,84.5841,,,-49.9399,-46.2842,-6.52018,-46.7466,9.49349,74.3311,-45.2992,,,10.4374,,,-2.30057,-7.03641,-21.5492,-5.62812,6.0693,16.3786,28.156,,,23.4424,,,-16.4973,-13.6926,,-14.3125,10.7611,,-2.63911,18.1787,6.88688,177.603,2.96888,-179.332,5.1684e-15,-4.53229e-14,,5.1684e-15,-4.53229e-14,,-8.57767,54.4734,,-3.23049,3.2659,
43,47.773,,,86.5279,,,-48.3102,-45.2298,-8.76806,-46.6029,9.34134,74.4523,-43.0998,,,10.2525,,,-2.43028,-7.02225,-21.3986,-5.84583,6.43686,16.5275,28.2581,,,23.452,,,-16.4249,-13.5815,,-14.3044,10.981,,-2.63387,18.1865,6.89446,177.652,3.44858,-179.226,2.20651e-14,-2.54444e-14,,2.20651e-14,-2.54444e-14,,-8.42995,54.374,,-3.36038,3.40983,
44,47.9885,,,88.4424,,,-46.7071,-44.2202,-10.9949,-46.4425,9.0395,74.6096,-41.5197,,,10.3241,,,-2.46431,-7.17521,-21.4491,-5.97276,6.60344,16.4734,28.3544,,,23.4357,,,-16.4122,-13.4183,,-14.4012,11.1738,,-2.63416,18.192,6.90705,177.63,3.76479,-179.264,1.38155e-14,-3.4191e-14,,1.38155e-14,-3.4191e-14,,-8.46672,54.5235,,-3.33593,3.22901,
45,48.0518,,,90.3233,,,-45.1032,-43.2495,-13.1684,-46.1857,8.93398,74.7767,-39.4555,,,10.2774,,,-2.19695,-6.83726,-21.7809,-6.13128,6.68336,16.1914,28.5147,,,23.396,,,-16.3656,-13.2265,,-14.3464,11.4721,,-2.63336,18.1718,6.92323,177.591,3.97183,-179.504,4.85035e-14,-7.4743e-14,,4.85035e-14,-7.4743e-14,,-8.55667,54.5449,,-3.52239,2.8857,
46,47.7464,,,92.1638,,,-43.7037,-42.1309,-15.2634,-45.7993,8.92185,74.8799,-36.6526,,,10.0423,,,-2.18825,-6.95408,-21.6989,-6.3376,6.85069,16.318,28.7135,,,23.2737,,,-16.3871,-13.1577,,-14.2489,11.8486,,-2.62989,18.1731,6.9354,177.633,4.16018,-179.409,-8.15017e-15,3.02153e-14,,-8.15017e-15,3.02153e-14,,-8.65043,54.513,,-3.29229,2.83102,
47,47.4618,,,93.9069,,,-42.3582,-40.8532,-17.3252,-45.3791,8.81994,75.0599,-33.6357,,,9.8959,,,-2.25823,-6.94885,-21.592,-6.67879,6.98339,16.4051,28.9266,,,23.1682,,,-16.3465,-12.9503,,-14.167,12.1342,,-2.63007,18.1746,6.95041,177.765,4.48183,-179.3,-1.47101e-14,-1.74931e-14,,-1.47101e-14,-1.74931e-14,,-8.69164,54.9331,,-2.36924,2.97408,
48,47.729,,,95.7418,,,-40.8592,-39.217,-19.6655,-45.4459,8.5661,75.2324,-31.1935,,,10.0901,,,-2.45808,-6.81619,-21.9211,-7.03556,6.98445,16.0009,29.0053,,,23.2353,,,-16.208,-12.5646,,-14.2288,12.3745,,-2.63426,18.1747,6.96332,177.912,4.85715,-179.576,1.70955e-14,-4.77083e-14,,1.70955e-14,-4.77083e-14,,-8.67009,55.2345,,-2.91803,2.87211,
49,47.9956,,,97.4062,,,-39.1687,-37.6451,-22.1913,-45.6444,8.41707,75.3885,-28.7208,,,10.1797,,,-2.67409,-6.59264,-21.9508,-7.36572,7.11372,15.9111,29.1026,,,23.2991,,,-16.1335,-12.3154,,-14.2514,12.5867,,-2.63438,18.1764,6.97512,178.041,5.252,-179.615,3.97569e-16,-2.06736e-14,,3.97569e-16,-2.06736e-14,,-8.68132,55.0427,,-5.1197,2.66574,
50,48.1011,,,98.8069,,,-37.5073,-36.2526,-24.68,-45.6019,8.34645,75.5722,-25.8007,,,10.0544,,,-2.90489,-6.47197,-21.7709,-7.77552,7.48256,16.0621,29.2361,,,23.3253,,,-16.0491,-12.2605,,-14.1603,12.8801,,-2.63303,18.1804,6.99252,178.186,5.70596,-179.467,-5.96354e-15,5.88403e-14,,-5.96354e-15,5.88403e-14,,-8.63499,55.2928,,-3.33882,2.90533,
51,48.0909,,,100.18,,,-35.9718,-34.616,-27.113,-45.4231,8.20325,75.8132,-22.8648,,,10.1119,,,-3.1592,-6.36555,-21.8985,-8.14161,7.75844,15.8962,29.3587,,,23.4467,,,-15.9603,-12.09,,-14.0235,13.2903,,-2.63576,18.1833,7.01363,178.254,6.15978,-179.569,2.50469e-14,-4.29375e-14,,2.50469e-14,-4.29375e-14,,-8.48725,55.9038,,-3.02644,2.9861,
52,48.0966,,,101.482,,,-34.3915,-33.024,-29.6469,-45.1455,7.89628,76.1428,-20.1937,,,10.4295,,,-3.46018,-6.19381,-21.9727,-8.57678,7.8254,15.757,29.5426,,,23.5544,,,-15.9251,-11.7296,,-13.7469,13.7564,,-2.63956,18.1834,7.03064,178.394,6.57886,-179.616,-1.98785e-16,-3.73715e-14,,-1.98785e-16,-3.73715e-14,,-8.60786,56.2706,,-3.31098,2.82486,
53,48.2771,,,102.524,,,-32.6278,-31.6711,-32.4272,-44.7346,7.60725,76.4023,-17.5516,,,10.4941,,,-3.77658,-5.90358,-22.0247,-9.18937,7.75762,15.5807,29.7588,,,23.6808,,,-15.8233,-11.2506,,-13.9344,13.8654,,-2.6431,18.1854,7.0478,178.675,7.03683,-179.671,5.56597e-15,-2.14687e-14,,5.56597e-15,-2.14687e-14,,-8.41952,56.5889,,-3.60829,2.71593,
54,48.4413,,,103.346,,,-31.0537,-30.2042,-35.112,-44.1397,7.24141,76.729,-14.484,,,10.3812,,,-4.10796,-5.67394,-22.2459,-9.6521,7.69539,15.2734,29.9452,,,23.9428,,,-15.6964,-10.8827,,-14.0841,14.0328,,-2.64698,18.1826,7.06825,178.825,7.42677,-179.872,2.32578e-14,-6.36111e-15,,2.32578e-14,-6.36111e-15,,-8.61902,55.7443,,-4.21412,2.7998,
55,48.5782,,,103.897,,,-29.1543,-27.9327,-38.0218,-43.7966,7.37382,76.9816,-11.2874,,,10.4808,,,-4.52328,-5.44523,-22.2246,-10.117,7.7645,15.2349,30.1369,,,24.3045,,,-15.5313,-10.6411,,-14.2273,14.2814,,-2.64938,18.1825,7.09108,178.954,7.89031,-179.858,-6.95746e-15,-3.81667e-14,,-6.95746e-15,-3.81667e-14,,-8.67651,55.9453,,-5.34742,2.90708,
56,48.8015,,,104.288,,,-27.561,-25.5836,-40.7242,-43.6292,7.34781,77.2662,-8.20412,,,10.5291,,,-5.04048,-5.24286,-21.9866,-10.7007,7.78389,15.4173,30.3654,,,24.6492,,,-15.276,-10.3596,,-14.4102,14.622,,-2.65277,18.1829,7.12017,179.167,8.39698,-179.645,-6.75868e-15,-3.18055e-14,,-6.75868e-15,-3.18055e-14,,-8.41713,56.18,,-6.82766,3.0107,
57,49.0641,,,104.283,,,-26.0233,-23.5201,-43.3634,-43.3234,7.19065,77.5589,-5.03072,,,10.5886,,,-5.42234,-4.94221,-21.9244,-11.2025,7.74784,15.4029,30.6411,,,24.9728,,,-15.1231,-9.94902,,-14.5683,14.7775,,-2.65558,18.1763,7.14674,179.322,8.84789,-179.602,1.19271e-15,3.33958e-14,,1.19271e-15,3.33958e-14,,-8.09679,56.7286,,-7.88249,3.45981,
58,49.2571,,,104.009,,,-24.7194,-21.4486,-45.7453,-42.8571,6.86677,78.05,-1.82792,,,10.6267,,,-5.74188,-4.70357,-22.0642,-11.6701,7.61668,15.1812,30.9491,,,25.2924,,,-15.0205,-9.59975,,-14.7446,14.9236,,-2.6599,18.1695,7.17167,179.407,9.2077,-179.734,6.95746e-15,1.43125e-14,,6.95746e-15,1.43125e-14,,-8.06556,57.0099,,-8.91358,4.03382,
